SerialNo,DeviceName,Position_Date,Lat,Lon,Heading,Speed,Location,Description,Elevation
"8881004443","8881004443","5/7/2021 6:43:08 PM","37.7775685171286","-122.41888041695","266 (W)","18","148 Hayes St San Francisco CA","Position","39"
"8881004443","8881004443","5/7/2021 6:43:17 PM","37.7775035997232","-122.41927391688","288 (W)","0","174 Hayes St San Francisco CA","Position","59"
"8881004443","8881004443","5/7/2021 6:43:48 PM","37.7774753004312","-122.419393700361","278 (W)","2","178 Hayes St San Francisco CA","Position","66"
"8881004443","8881004443","5/7/2021 6:43:58 PM","37.7771602004766","-122.421040299535","264 (W)","34","286 Hayes St San Francisco CA","Position","72"
"8881004443","8881004443","5/7/2021 6:44:08 PM","37.7776220003764","-122.421464317044","347 (N)","20","202 Ivy St San Francisco CA","Position","72"
"8881004443","8881004443","5/7/2021 6:44:16 PM","37.7778804997603","-122.421537183722","351 (N)","1","375 Franklin St San Francisco CA","Position","56"
"8881004443","8881004443","5/7/2021 6:44:49 PM","37.7782791495323","-122.421610716979","351 (N)","17","431 Franklin St San Francisco CA","Position","82"
"8881004443","8881004443","5/7/2021 6:44:59 PM","37.7793466170629","-122.421862099568","350 (N)","24","545 Franklin St San Francisco CA","Position","72"
"8881004443","8881004443","5/7/2021 6:45:09 PM","37.7803261170785","-122.422088750203","351 (N)","24","298 Redwood Alley San Francisco CA","Position","52"
"8881004443","8881004443","5/7/2021 6:45:19 PM","37.7811904331048","-122.422282500068","354 (N)","20","741 Franklin St San Francisco CA","Position","59"
"8881004443","8881004443","5/7/2021 6:45:29 PM","37.7822205831607","-122.422458016872","352 (N)","28","298 Larch St San Francisco CA","Position","62"
"8881004443","8881004443","5/7/2021 6:45:39 PM","37.7832528501749","-122.422662850221","347 (N)","16","398 Willow St San Francisco CA","Position","69"
"8881004443","8881004443","5/7/2021 6:45:48 PM","37.7838715833301","-122.422752049565","355 (N)","21","1017 Franklin St San Francisco CA","Position","105"
"8881004443","8881004443","5/7/2021 6:45:58 PM","37.7848131832977","-122.422969849904","353 (N)","24","1135 Franklin St San Francisco CA","Position","92"
"8881004443","8881004443","5/7/2021 6:46:08 PM","37.7857941833635","-122.42317956686","353 (N)","22","1237 Franklin St San Francisco CA","Position","118"
"8881004443","8881004443","5/7/2021 6:46:18 PM","37.7868815332651","-122.423365033666","351 (N)","29","98 Daniel Burnham Ct San Francisco CA","Position","138"
"8881004443","8881004443","5/7/2021 6:46:28 PM","37.787999150157","-122.423641782999","350 (N)","28","1457 Franklin St San Francisco CA","Position","187"
"8881004443","8881004443","5/7/2021 6:46:38 PM","37.7894343167543","-122.423872850339","354 (N)","37","1629 Franklin St San Francisco CA","Position","187"
"8881004443","8881004443","5/7/2021 6:46:48 PM","37.7904942164818","-122.424142766992","348 (N)","22","1741 Franklin St San Francisco CA","Position","200"
"8881004443","8881004443","5/7/2021 6:46:59 PM","37.7915111000339","-122.424325750271","350 (N)","24","1849 Franklin St San Francisco CA","Position","217"
"8881004443","8881004443","5/7/2021 6:47:09 PM","37.7928038497766","-122.424585916599","350 (N)","31","1991 Franklin St San Francisco CA","Position","223"
"8881004443","8881004443","5/7/2021 6:47:19 PM","37.7939646164576","-122.424819999933","348 (N)","26","2129 Franklin St San Francisco CA","Position","246"
"8881004443","8881004443","5/7/2021 6:47:39 PM","37.7957210332155","-122.425120483339","351 (N)","27","2319 Franklin St San Francisco CA","Position","213"
"8881004443","8881004443","5/7/2021 6:47:41 PM","37.7959483504295","-122.425164966782","353 (N)","27","2343 Franklin St San Francisco CA","Position","213"
"8881004443","8881004443","5/7/2021 6:47:50 PM","37.7970516661803","-122.425415433447","350 (N)","25","2461 Franklin St San Francisco CA","Position","177"
"8881004443","8881004443","5/7/2021 6:48:00 PM","37.7982937663794","-122.425700733562","352 (N)","30","2591 Franklin St San Francisco CA","Position","98"
"8881004443","8881004443","5/7/2021 6:48:10 PM","37.7993663330873","-122.425922933221","351 (N)","27","1608 Filbert St San Francisco CA","Position","95"
"8881004443","8881004443","5/7/2021 6:48:20 PM","37.8004201833469","-122.426129633188","349 (N)","27","2815 Franklin St San Francisco CA","Position","105"
"8881004443","8881004443","5/7/2021 6:48:30 PM","37.8012134333452","-122.42635191679","310 (NW)","12","1508 Lombard St San Francisco CA","Position","56"
"8881004443","8881004443","5/7/2021 6:48:40 PM","37.8009559666738","-122.42763106674","264 (W)","22","1586 Lombard St San Francisco CA","Position","89"
"8881004443","8881004443","5/7/2021 6:48:43 PM","37.8009464166438","-122.427623333534","261 (W)","0","1584 Lombard St San Francisco CA","Position","82"
"8881004443","8881004443","5/7/2021 6:49:21 PM","37.8008977500101","-122.428123599788","261 (W)","22","1616 Lombard St San Francisco CA","Position","59"
"8881004443","8881004443","5/7/2021 6:49:31 PM","37.8007444500302","-122.429549350093","260 (W)","33","3107 Octavia St San Francisco CA","Position","66"
"8881004443","8881004443","5/7/2021 6:49:38 PM","37.8006161333372","-122.430512566616","260 (W)","28","1762 Lombard St San Francisco CA","Position","72"
"8881004443","8881004443","5/7/2021 6:49:41 PM","37.8005317333465","-122.431121216714","260 (W)","32","3210 Laguna St San Francisco CA","Position","62"
"8881004443","8881004443","5/7/2021 6:50:01 PM","37.8001954499943","-122.433663233121","260 (W)","25","1952 US-101 San Francisco CA","Position","52"
"8881004443","8881004443","5/7/2021 6:50:11 PM","37.8000258000005","-122.435041600466","261 (W)","34","2040 US-101 San Francisco CA","Position","62"
"8881004443","8881004443","5/7/2021 6:50:21 PM","37.7998275667429","-122.436634366711","261 (W)","34","2136 Lombard St San Francisco CA","Position","49"
"8881004443","8881004443","5/7/2021 6:50:31 PM","37.7996688336134","-122.437989616394","258 (W)","27","2220 US-101 San Francisco CA","Position","39"
"8881004443","8881004443","5/7/2021 6:50:41 PM","37.7995039661725","-122.439316399892","258 (W)","22","3210 Pierce St San Francisco CA","Position","26"
"8881004443","8881004443","5/7/2021 6:50:51 PM","37.7992871503035","-122.440693283081","264 (W)","19","2378 Lombard St San Francisco CA","Position","39"
"8881004443","8881004443","5/7/2021 6:51:01 PM","37.7991694162289","-122.441617566347","263 (W)","31","[37.7991694162289-122.441617566347]","Position","20"
"8881004443","8881004443","5/7/2021 6:51:13 PM","37.798972800374","-122.443377699951","259 (W)","31","2536 Lombard St San Francisco CA","Position","20"
"8881004443","8881004443","5/7/2021 6:51:22 PM","37.7988567829132","-122.444575366875","270 (W)","29","2616 US-101 San Francisco CA","Position","3"
"8881004443","8881004443","5/7/2021 6:51:32 PM","37.7994216998418","-122.445678199828","312 (NW)","14","90 US-101 San Francisco CA","Position","3"
"8881004443","8881004443","5/7/2021 6:51:42 PM","37.7995660165946","-122.445946949969","310 (NW)","19","2595 Chestnut St San Francisco CA","Position","16"
"8881004443","8881004443","5/7/2021 6:51:51 PM","37.8001929666692","-122.446842066695","307 (NW)","25","152 US-101 San Francisco CA","Position","0"
"8881004443","8881004443","5/7/2021 6:52:01 PM","37.8011698166529","-122.448178066686","310 (NW)","40","US-101 San Francisco CA","Position","0"
"8881004443","8881004443","5/7/2021 6:52:11 PM","37.8025921165943","-122.449999883333","319 (NW)","54","US-101 San Francisco CA","Position","0"
"8881004443","8881004443","5/7/2021 6:52:21 PM","37.8035261166592","-122.452503800392","273 (W)","57","US-101 San Francisco CA","Position","-7"
"8881004443","8881004443","5/7/2021 6:52:39 PM","37.8026120165984","-122.458035317063","249 (W)","64","Doyle Dr San Francisco CA","Position","-13"
"8881004443","8881004443","5/7/2021 6:52:41 PM","37.8024050332606","-122.458642549813","249 (W)","65","Doyle Dr San Francisco CA","Position","-20"
"8881004443","8881004443","5/7/2021 6:52:50 PM","37.8017593666911","-122.461386283239","260 (W)","60","US-101 San Francisco CA","Position","0"
"8881004443","8881004443","5/7/2021 6:53:03 PM","37.8022257499397","-122.465435616672","283 (W)","67","Crissy Field Ave San Francisco CA","Position","26"
"8881004443","8881004443","5/7/2021 6:53:12 PM","37.802869583418","-122.468355333805","286 (W)","60","US-101 San Francisco CA","Position","85"
"8881004443","8881004443","5/7/2021 6:53:24 PM","37.8041558332741","-122.4716214329","303 (NW)","65","Doyle Dr San Francisco CA","Position","118"
"8881004443","8881004443","5/7/2021 6:53:33 PM","37.8056694000959","-122.473738066355","319 (NW)","58","CA-1 San Francisco CA","Position","128"
"8881004443","8881004443","5/7/2021 6:53:43 PM","37.807233966887","-122.475248300036","322 (NW)","43","Vista Access San Francisco CA","Position","128"
"8881004443","8881004443","5/7/2021 6:53:53 PM","37.8082968999942","-122.476614066462","322 (NW)","42","US-101 San Francisco CA","Position","144"
"8881004443","8881004443","5/7/2021 6:53:54 PM","37.808587449789","-122.476868849993","327 (NW)","43","US-101 San Francisco CA","Position","151"
"8881004443","8881004443","5/7/2021 6:54:03 PM","37.8101667662462","-122.477385733525","355 (N)","45","US-101 San Francisco CA","Position","144"
"8881004443","8881004443","5/7/2021 6:54:13 PM","37.8121062169472","-122.477631216745","354 (N)","50","[golden gate bridge]","Position","164"
"8881004443","8881004443","5/7/2021 6:54:23 PM","37.813984833161","-122.47783798327","354 (N)","49","[golden gate bridge]","Position","194"
"8881004443","8881004443","5/7/2021 6:54:33 PM","37.8159937828779","-122.478075016538","354 (N)","42","[golden gate bridge]","Position","210"
"8881004443","8881004443","5/7/2021 6:54:43 PM","37.8172080833465","-122.478207866848","354 (N)","24","[golden gate bridge]","Position","213"
"8881004443","8881004443","5/7/2021 6:54:53 PM","37.8177004000172","-122.478267450134","356 (N)","2","[golden gate bridge]","Position","210"
"8881004443","8881004443","5/7/2021 6:55:03 PM","37.8177836832901","-122.478282583257","351 (N)","1","[golden gate bridge]","Position","210"
"8881004443","8881004443","5/7/2021 6:55:13 PM","37.8179014166196","-122.478300400078","356 (N)","13","[golden gate bridge]","Position","210"
"8881004443","8881004443","5/7/2021 6:55:23 PM","37.8183455999941","-122.478346349796","355 (N)","14","[golden gate bridge]","Position","210"
"8881004443","8881004443","5/7/2021 6:55:35 PM","37.8191824667156","-122.478453266621","354 (N)","12","[golden gate bridge]","Position","220"
"8881004443","8881004443","5/7/2021 6:55:44 PM","37.8199361667037","-122.478534633418","354 (N)","23","[golden gate bridge]","Position","223"
"8881004443","8881004443","5/7/2021 6:55:54 PM","37.821113349994","-122.478679416577","355 (N)","31","[golden gate bridge]","Position","226"
"8881004443","8881004443","5/7/2021 6:56:04 PM","37.8223535334071","-122.478826883435","354 (N)","30","[golden gate bridge]","Position","217"
"8881004443","8881004443","5/7/2021 6:56:13 PM","37.8237293000023","-122.478969033559","354 (N)","38","[golden gate bridge]","Position","220"
"8881004443","8881004443","5/7/2021 6:56:23 PM","37.8252138664325","-122.479138133427","354 (N)","37","[golden gate bridge]","Position","220"
"8881004443","8881004443","5/7/2021 6:56:33 PM","37.8269208500783","-122.479336816569","354 (N)","48","CA-1 Sausalito CA","Position","207"
"8881004443","8881004443","5/7/2021 6:56:43 PM","37.8287141164144","-122.479551133265","354 (N)","42","CA-1 Sausalito CA","Position","194"
"8881004443","8881004443","5/7/2021 6:56:53 PM","37.8305075496435","-122.479764450093","354 (N)","43","CA-1 Sausalito CA","Position","194"
"8881004443","8881004443","5/7/2021 6:57:03 PM","37.8320789496104","-122.480453400066","328 (NW)","43","US-101 Sausalito CA","Position","203"
"8881004443","8881004443","5/7/2021 6:57:13 PM","37.8334054833356","-122.48245183335","303 (NW)","54","US-101 Sausalito CA","Position","210"
"8881004443","8881004443","5/7/2021 6:57:23 PM","37.8351986832917","-122.484347383181","331 (NW)","61","US-101 Sausalito CA","Position","230"
"8881004443","8881004443","5/7/2021 6:57:43 PM","37.8400607501467","-122.486709550023","6 (N)","64","CA-1 Sausalito CA","Position","302"
"8881004443","8881004443","5/7/2021 6:57:53 PM","37.8423735002677","-122.485550150275","13 (N)","60","CA-1 Sausalito CA","Position","358"
"8881004443","8881004443","5/7/2021 6:58:10 PM","37.8462472995122","-122.486325950424","343 (N)","59","US-101 Sausalito CA","Position","358"
"8881004443","8881004443","5/7/2021 6:58:11 PM","37.8464748670657","-122.486479783058","342 (N)","61","US-101 Sausalito CA","Position","358"
"8881004443","8881004443","5/7/2021 6:58:20 PM","37.8482457836469","-122.488668500384","311 (NW)","66","US-101 Sausalito CA","Position","427"
"8881004443","8881004443","5/7/2021 6:58:30 PM","37.8507321166495","-122.490003666282","343 (N)","64","CA-1 Sausalito CA","Position","466"
"8881004443","8881004443","5/7/2021 6:58:40 PM","37.8527549999456","-122.492163116733","313 (NW)","66","US-101 Sausalito CA","Position","495"
"8881004443","8881004443","5/7/2021 6:58:52 PM","37.855604916811","-122.493899266422","335 (NW)","66","US-101 Sausalito CA","Position","472"
"8881004443","8881004443","5/7/2021 6:59:21 PM","37.8603426337242","-122.501839799682","309 (NW)","73","US-101 Sausalito CA","Position","371"
"8881004443","8881004443","5/7/2021 6:59:31 PM","37.8620355337858","-122.505015833179","310 (NW)","74","US-101 Sausalito CA","Position","305"
"8881004443","8881004443","5/7/2021 6:59:41 PM","37.8646513829629","-122.506872483095","342 (N)","75","US-101 Sausalito CA","Position","256"
"8881004443","8881004443","5/7/2021 6:59:51 PM","37.8678068500012","-122.50710003376","358 (N)","77","US-101 Sausalito CA","Position","246"
"8881004443","8881004443","5/7/2021 7:00:01 PM","37.8708513165514","-122.507149799665","359 (N)","79","US-101 Sausalito CA","Position","135"
"8881004443","8881004443","5/7/2021 7:00:11 PM","37.8737541834513","-122.508022566636","334 (NW)","76","CA-1 Sausalito CA","Position","56"
"8881004443","8881004443","5/7/2021 7:00:31 PM","37.8777073333661","-122.513117566705","307 (NW)","67","Redwood Hwy Mill Valley CA","Position","26"
"8881004443","8881004443","5/7/2021 7:00:40 PM","37.8792191495498","-122.515452266609","321 (NW)","65","Redwood Hwy Mill Valley CA","Position","7"
"8881004443","8881004443","5/7/2021 7:00:50 PM","37.8817401995261","-122.516616649999","354 (N)","71","Redwood Hwy Mill Valley CA","Position","16"
"8881004443","8881004443","5/7/2021 7:01:00 PM","37.8846360666056","-122.516606466666","360 (N)","73","US-101 Mill Valley CA","Position","20"
"8881004443","8881004443","5/7/2021 7:01:10 PM","37.8875532999635","-122.516549066664","0 (N)","73","Redwood Hwy Mill Valley CA","Position","-3"
"8881004443","8881004443","5/7/2021 7:01:20 PM","37.8904884835084","-122.516577066667","3 (N)","70","Redwood Hwy Mill Valley CA","Position","-16"
"8881004443","8881004443","5/7/2021 7:01:30 PM","37.8932717164357","-122.516375499995","3 (N)","69","US-101 Mill Valley CA","Position","-16"
"8881004443","8881004443","5/7/2021 7:01:40 PM","37.8959677666426","-122.516178066656","3 (N)","66","Redwood Hwy Mill Valley CA","Position","-16"
"8881004443","8881004443","5/7/2021 7:01:50 PM","37.8985917836428","-122.515996100008","3 (N)","65","US-101 Belvedere CA","Position","-23"
"8881004443","8881004443","5/7/2021 7:02:01 PM","37.9015680833409","-122.515754749998","3 (N)","66","Redwood Hwy Mill Valley CA","Position","-16"
"8881004443","8881004443","5/7/2021 7:02:11 PM","37.9043093835314","-122.51553201663","4 (N)","70","US-101 Mill Valley CA","Position","-7"
"8881004443","8881004443","5/7/2021 7:02:21 PM","37.9070042500893","-122.51472845003","19 (N)","68","US-101 Corte Madera CA","Position","43"
"8881004443","8881004443","5/7/2021 7:02:31 PM","37.9096646000942","-122.513526450098","19 (N)","70","US-101 Corte Madera CA","Position","95"
"8881004443","8881004443","5/7/2021 7:02:41 PM","37.9124339004358","-122.512478066484","15 (N)","74","Tiburon Open Space Preserve","Position","72"
"8881004443","8881004443","5/7/2021 7:02:51 PM","37.9153540333112","-122.511505850156","14 (N)","75","Redwood Hwy Corte Madera CA","Position","20"
